0.10453488178220789 0.0772789417875126
0.12770841364980362 0.10620293369726319
0.16157508027121087 0.15879200989680964
0.20087734252541714 0.2028353612139302
0.2478052526691073 0.26922906991585727
0.3033283765631353 0.33383850638958634
0.3655624107714329 0.4269962985144966
0.43376647550333697 0.5291693608450441
0.5028279070836902 0.639105572519334
0.5874349518884882 0.7697017784148734
0.6549951287079184 0.9073098611370201
0.7246684212828667 1.0517545237651076
0.7893808057360363 1.1855937226929534
0.8466028897647383 1.3399426613386223
0.9079729931990232 1.4853514570303679
0.9662490835645702 1.635230324199075
1.0282654863994645 1.7916828258927255
1.0942622647772695 1.9455058737763986
1.1465250449346411 2.08565576184819
1.201283934368278 2.246578335018802
1.258658149114915 2.3990866559974866
1.318772599057924 2.5404197982837675
1.3839087079912162 2.711816362464122
1.4477519579420401 2.8631852534584836
1.5051481995577516 3.00386103229227
1.5648199197411388 3.1576840801759434
1.6395568837064949 3.3154513087745823
1.711197360480085 3.484612837216457
1.785968169579045 3.6209061930336146
1.856773019827592 3.7769204524256024
1.937904760801455 3.9430142847558365
2.186131325453464 4.332261097092812
2.3264429730766145 3.911899081337771
2.362906039583221 3.7628966987723897
2.437555620898125 3.598117593347144
2.5341927075214987 3.4212868246261694
2.6142536246374117 3.300989312819707
2.7820432853530503 3.141907357316079
2.983713142903643 2.9954467801003424
3.224981831449874 2.8629223080774855
3.595883055613947 2.70936220557481
4.040739627277093 2.5682481844393603
5.043197207112436 2.358330121942838
5.708172161488713 2.2616037853615296
6.72816951907315 2.1429027276539823
8.054727050571406 2.0309631226006615
9.678606563450723 1.93805575464813
11.321815746584733 1.854789717332181
13.330103249194876 1.770647195412907
15.685910330281597 1.6889838728001831
18.951504408582718 1.6071828168926507
22.88423705567723 1.5209805561555605
27.153817131462237 1.4581804343272688
31.84636065568047 1.393013804069997
54.18801991868104 1.2158324415076924
64.87198466367252 1.1623668807048206
76.97534351818742 1.106271866091971
91.33686198228783 1.0704156777740979
108.3778516012778 1.0334439635974482
128.598229266803 0.9985439403013849
152.591182849783 0.9458114393485673
181.06057304403782 0.9117400924047399
205.44731681110864 0.8793938265210945
241.10755123944878 0.8502653215372353
281.19992785711815 0.825864214920287
337.27607130644355 0.7979883269767507
400.20266967131175 0.7721718713878829
474.86967039094907 0.7360766418145577
563.4675152027695 0.7179095064001695
668.5953230649495 0.6944834633658257
793.3371382793213 0.6640774156722697
941.3524044530016 0.6469142535307819
1116.9833184557813 0.626117664306415
1325.3822137241698 0.605799157592954
1572.6627098468332 0.585958733390398
1781.016394094983 0.5695126950152671
2.0180537784518595 4.085195530726256
2.307962242096336 4.07122905027933
2.103148580094378 4.238826815642458
2.2607893032893394 4.231843575418994
4.5623943957865984 2.4511173184357538
36.352820881591896 1.3617318435754187
41.14809897469828 1.3198324022346366
46.09747421302826 1.2639664804469275
