7.08007080e-01	1.01770018e+00	
7.14007140e-01	1.01785018e+00	
7.20007200e-01	1.01800018e+00	
7.26007260e-01	1.01815018e+00	
7.32007320e-01	1.01830018e+00	
7.38007380e-01	1.01845018e+00	
7.44007440e-01	1.01860019e+00	
7.50007500e-01	1.01875019e+00	
7.56007560e-01	1.01890019e+00	
7.62007620e-01	1.01905019e+00	
7.68007680e-01	1.01920019e+00	
7.74007740e-01	1.01935019e+00	
7.80007800e-01	1.01950020e+00	
7.86007860e-01	1.01965020e+00	
7.92007920e-01	1.01980020e+00	
7.98007980e-01	1.01995020e+00	
8.04008040e-01	1.02010020e+00	
8.10008100e-01	1.02025020e+00	
8.16008160e-01	1.02040020e+00	
8.22008220e-01	1.02055021e+00	
8.28008280e-01	1.02070021e+00	
8.34008340e-01	1.02085021e+00	
8.40008400e-01	1.02100021e+00	
8.46008460e-01	1.02115021e+00	
8.52008520e-01	1.02130021e+00	
8.58008580e-01	1.02145021e+00	
8.64008640e-01	1.02160022e+00	
8.70008700e-01	1.02175022e+00	
8.76008760e-01	1.02190022e+00	
8.82008820e-01	1.02205022e+00	
8.88008880e-01	1.02220022e+00	
8.94008940e-01	1.02235022e+00	
9.00009000e-01	1.02250023e+00	
9.06009060e-01	1.02265023e+00	
9.12009120e-01	1.02280023e+00	
9.18009180e-01	1.02295023e+00	
9.24009240e-01	1.02310023e+00	
9.30009300e-01	1.02325023e+00	
9.36009360e-01	1.02340023e+00	
9.42009420e-01	1.02355024e+00	
9.48009480e-01	1.02370024e+00	
9.54009540e-01	1.02385024e+00	
9.60009600e-01	1.02400024e+00	
9.66009660e-01	1.02415024e+00	
9.72009720e-01	1.02430024e+00	
9.78009780e-01	1.02445024e+00	
9.84009840e-01	1.02460025e+00	
9.90009900e-01	1.02475025e+00	
9.96009960e-01	1.02490025e+00	
1.00201002e+00	1.02505025e+00	
1.00801008e+00	1.02520025e+00	
1.01401014e+00	1.02535025e+00	
1.02001020e+00	1.02550026e+00	
1.02601026e+00	1.02565026e+00	
1.03201032e+00	1.02580026e+00	
1.03801038e+00	1.02595026e+00	
1.04401044e+00	1.02610026e+00	
1.05001050e+00	1.02625026e+00	
1.05601056e+00	1.02640026e+00	
1.06201062e+00	1.02655027e+00	
1.06801068e+00	1.02670027e+00	
1.07401074e+00	1.02685027e+00	
1.08001080e+00	1.02700027e+00	
1.08601086e+00	1.02715027e+00	
1.09201092e+00	1.02730027e+00	
1.09801098e+00	1.02745027e+00	
1.10401104e+00	1.02760028e+00	
1.11001110e+00	1.02775028e+00	
1.11601116e+00	1.02790028e+00	
1.12201122e+00	1.02805028e+00	
1.12801128e+00	1.02820028e+00	
1.13401134e+00	1.02835028e+00	
1.14001140e+00	1.02850029e+00	
1.14601146e+00	1.02865029e+00	
1.15201152e+00	1.02880029e+00	
1.15801158e+00	1.02895029e+00	
1.16401164e+00	1.02910029e+00	
1.17001170e+00	1.02925029e+00	
1.17601176e+00	1.02940029e+00	
1.18201182e+00	1.02955030e+00	
1.18801188e+00	1.02970030e+00	
1.19401194e+00	1.02985030e+00	
1.20001200e+00	1.03000030e+00	
1.20601206e+00	1.03015030e+00	
1.21201212e+00	1.03030030e+00	
1.21801218e+00	1.03045030e+00	
1.22401224e+00	1.03060031e+00	
1.23001230e+00	1.03075031e+00	
1.23601236e+00	1.03090031e+00	
1.24201242e+00	1.03105031e+00	
1.24801248e+00	1.03120031e+00	
1.25401254e+00	1.03135031e+00	
1.26001260e+00	1.03150032e+00	
1.26601266e+00	1.03165032e+00	
1.27201272e+00	1.03180032e+00	
1.27801278e+00	1.03195032e+00	
1.28401284e+00	1.03210032e+00	
1.29001290e+00	1.03225032e+00	
1.29601296e+00	1.03240032e+00	
1.30201302e+00	1.03255033e+00	
1.30801308e+00	1.03270033e+00	
1.31401314e+00	1.03285033e+00	
1.32001320e+00	1.03300033e+00	
1.32601326e+00	1.03315033e+00	
1.33201332e+00	1.03330033e+00	
1.33801338e+00	1.03345033e+00	
1.34401344e+00	1.03360034e+00	
1.35001350e+00	1.03375034e+00	
1.35601356e+00	1.03390034e+00	
1.36201362e+00	1.03405034e+00	
1.36801368e+00	1.03420034e+00	
1.37401374e+00	1.03435034e+00	
1.38001380e+00	1.03450035e+00	
1.38601386e+00	1.03465035e+00	
1.39201392e+00	1.03480035e+00	
1.39801398e+00	1.03495035e+00	
1.40401404e+00	1.03510035e+00	
1.41001410e+00	1.03525035e+00	
1.41601416e+00	1.03540035e+00	
1.42201422e+00	1.03555036e+00	
1.42801428e+00	1.03570036e+00	
1.43401434e+00	1.03585036e+00	
1.44001440e+00	1.03600036e+00	
1.44601446e+00	1.03615036e+00	
1.45201452e+00	1.03630036e+00	
1.45801458e+00	1.03645036e+00	
1.46401464e+00	1.03660037e+00	
1.47001470e+00	1.03675037e+00	
1.47601476e+00	1.03690037e+00	
1.48201482e+00	1.03705037e+00	
1.48801488e+00	1.03720037e+00	
1.49401494e+00	1.03735037e+00	
1.50001500e+00	1.03750038e+00	
1.50601506e+00	1.03765038e+00	
1.51201512e+00	1.03780038e+00	
1.51801518e+00	1.03795038e+00	
1.52401524e+00	1.03810038e+00	
1.53001530e+00	1.03825038e+00	
1.53601536e+00	1.03840038e+00	
1.54201542e+00	1.03855039e+00	
1.54801548e+00	1.03870039e+00	
1.55401554e+00	1.03885039e+00	
1.56001560e+00	1.03900039e+00	
1.56601566e+00	1.03915039e+00	
1.57201572e+00	1.03930039e+00	
1.57801578e+00	1.03945039e+00	
1.58401584e+00	1.03960040e+00	
1.59001590e+00	1.03975040e+00	
1.59601596e+00	1.03990040e+00	
1.60201602e+00	1.04005040e+00	
1.60801608e+00	1.04020040e+00	
1.61401614e+00	1.04035040e+00	
1.62001620e+00	1.04050041e+00	
1.62601626e+00	1.04065041e+00	
1.63201632e+00	1.04080041e+00	
1.63801638e+00	1.04095041e+00	
1.64401644e+00	1.04110041e+00	
1.65001650e+00	1.04125041e+00	
1.65601656e+00	1.04140041e+00	
1.66201662e+00	1.04155042e+00	
1.66801668e+00	1.04170042e+00	
1.67401674e+00	1.04185042e+00	
1.68001680e+00	1.04200042e+00	
1.68601686e+00	1.04215042e+00	
1.69201692e+00	1.04230042e+00	
1.69801698e+00	1.04245042e+00	
1.70401704e+00	1.04260043e+00	
1.71001710e+00	1.04275043e+00	
1.71601716e+00	1.04290043e+00	
1.72201722e+00	1.04305043e+00	
1.72801728e+00	1.04320043e+00	
1.73401734e+00	1.04335043e+00	
1.74001740e+00	1.04350044e+00	
1.74601746e+00	1.04365044e+00	
1.75201752e+00	1.04380044e+00	
1.75801758e+00	1.04395044e+00	
1.76401764e+00	1.04410044e+00	
1.77001770e+00	1.04425044e+00	
1.77601776e+00	1.04440044e+00	
1.78201782e+00	1.04455045e+00	
1.78801788e+00	1.04470045e+00	
1.79401794e+00	1.04485045e+00	
1.80001800e+00	1.04500045e+00	
1.80601806e+00	1.04515045e+00	
1.81201812e+00	1.04530045e+00	
1.81801818e+00	1.04545045e+00	
1.82401824e+00	1.04560046e+00	
1.83001830e+00	1.04575046e+00	
1.83601836e+00	1.04590046e+00	
1.84201842e+00	1.04605046e+00	
1.84801848e+00	1.04620046e+00	
1.85401854e+00	1.04635046e+00	
1.86001860e+00	1.04650047e+00	
1.86601866e+00	1.04665047e+00	
1.87201872e+00	1.04680047e+00	
1.87801878e+00	1.04695047e+00	
1.88401884e+00	1.04710047e+00	
1.89001890e+00	1.04725047e+00	
1.89601896e+00	1.04740047e+00	
1.90201902e+00	1.04755048e+00	
1.90801908e+00	1.04770048e+00	
1.91401914e+00	1.04785048e+00	
1.92001920e+00	1.04800048e+00	
1.92601926e+00	1.04815048e+00	
1.93201932e+00	1.04830048e+00	
1.93801938e+00	1.04845048e+00	
1.94401944e+00	1.04860049e+00	
1.95001950e+00	1.04875049e+00	
1.95601956e+00	1.04890049e+00	
1.96201962e+00	1.04905049e+00	
1.96801968e+00	1.04920049e+00	
1.97401974e+00	1.04935049e+00	
1.98001980e+00	1.04950050e+00	
1.98601986e+00	1.04965050e+00	
1.99201992e+00	1.04980050e+00	
1.99801998e+00	1.04995050e+00	
2.00402004e+00	1.05010050e+00	
2.01002010e+00	1.05025050e+00	
2.01602016e+00	1.05040050e+00	
2.02202022e+00	1.05055051e+00	
2.02802028e+00	1.05070051e+00	
2.03402034e+00	1.05085051e+00	
2.04002040e+00	1.05100051e+00	
2.04602046e+00	1.05115051e+00	
2.05202052e+00	1.05130051e+00	
2.05802058e+00	1.05145051e+00	
2.06402064e+00	1.05160052e+00	
2.07002070e+00	1.05175052e+00	
2.07602076e+00	1.05190052e+00	
2.08202082e+00	1.05205052e+00	
2.08802088e+00	1.05220052e+00	
2.09402094e+00	1.05235052e+00	
2.10002100e+00	1.05250053e+00	
2.10602106e+00	1.05265053e+00	
2.11202112e+00	1.05280053e+00	
2.11802118e+00	1.05295053e+00	
2.12402124e+00	1.05310053e+00	
2.13002130e+00	1.05325053e+00	
2.13602136e+00	1.05340053e+00	
2.14202142e+00	1.05355054e+00	
2.14802148e+00	1.05370054e+00	
2.15402154e+00	1.05385054e+00	
2.16002160e+00	1.05400054e+00	
2.16602166e+00	1.05415054e+00	
2.17202172e+00	1.05430054e+00	
2.17802178e+00	1.05445054e+00	
2.18402184e+00	1.05460055e+00	
2.19002190e+00	1.05475055e+00	
2.19602196e+00	1.05490055e+00	
2.20202202e+00	1.05505055e+00	
2.20802208e+00	1.05520055e+00	
2.21402214e+00	1.05535055e+00	
2.22002220e+00	1.05550056e+00	
2.22602226e+00	1.05565056e+00	
2.23202232e+00	1.05580056e+00	
2.23802238e+00	1.05595056e+00	
2.24402244e+00	1.05610056e+00	
2.25002250e+00	1.05625056e+00	
2.25602256e+00	1.05640056e+00	
2.26202262e+00	1.05655057e+00	
2.26802268e+00	1.05670057e+00	
2.27402274e+00	1.05685057e+00	
2.28002280e+00	1.05700057e+00	
2.28602286e+00	1.05715057e+00	
2.29202292e+00	1.05730057e+00	
2.29802298e+00	1.05745057e+00	
2.30402304e+00	1.05760058e+00	
2.31002310e+00	1.05775058e+00	
2.31602316e+00	1.05790058e+00	
2.32202322e+00	1.05805058e+00	
2.32802328e+00	1.05820058e+00	
2.33402334e+00	1.05835058e+00	
2.34002340e+00	1.05850059e+00	
2.34602346e+00	1.05865059e+00	
2.35202352e+00	1.05880059e+00	
2.35802358e+00	1.05895059e+00	
2.36402364e+00	1.05910059e+00	
2.37002370e+00	1.05925059e+00	
2.37602376e+00	1.05940059e+00	
2.38202382e+00	1.05955060e+00	
2.38802388e+00	1.05970060e+00	
2.39402394e+00	1.05985060e+00	
2.40002400e+00	1.06000060e+00	
2.40602406e+00	1.06015060e+00	
2.41202412e+00	1.06030060e+00	
2.41802418e+00	1.06045060e+00	
2.42402424e+00	1.06060061e+00	
2.43002430e+00	1.06075061e+00	
2.43602436e+00	1.06090061e+00	
2.44202442e+00	1.06105061e+00	
2.44802448e+00	1.06120061e+00	
2.45402454e+00	1.06135061e+00	
2.46002460e+00	1.06150062e+00	
2.46602466e+00	1.06165062e+00	
2.47202472e+00	1.06180062e+00	
2.47802478e+00	1.06195062e+00	
2.48402484e+00	1.06210062e+00	
2.49002490e+00	1.06225062e+00	
2.49602496e+00	1.06240062e+00	
2.50202502e+00	1.06255063e+00	
2.50802508e+00	1.06270063e+00	
2.51402514e+00	1.06285063e+00	
2.52002520e+00	1.06300063e+00	
2.52602526e+00	1.06315063e+00	
2.53202532e+00	1.06330063e+00	
2.53802538e+00	1.06345063e+00	
2.54402544e+00	1.06360064e+00	
2.55002550e+00	1.06375064e+00	
2.55602556e+00	1.06390064e+00	
2.56202562e+00	1.06405064e+00	
2.56802568e+00	1.06420064e+00	
2.57402574e+00	1.06435064e+00	
2.58002580e+00	1.06450065e+00	
2.58602586e+00	1.06465065e+00	
2.59202592e+00	1.06480065e+00	
2.59802598e+00	1.06495065e+00	
2.60402604e+00	1.06510065e+00	
2.61002610e+00	1.06525065e+00	
2.61602616e+00	1.06540065e+00	
2.62202622e+00	1.06555066e+00	
2.62802628e+00	1.06570066e+00	
2.63402634e+00	1.06585066e+00	
2.64002640e+00	1.06600066e+00	
2.64602646e+00	1.06615066e+00	
2.65202652e+00	1.06630066e+00	
2.65802658e+00	1.06645066e+00	
2.66402664e+00	1.06660067e+00	
2.67002670e+00	1.06675067e+00	
2.67602676e+00	1.06690067e+00	
2.68202682e+00	1.06705067e+00	
2.68802688e+00	1.06720067e+00	
2.69402694e+00	1.06735067e+00	
2.70002700e+00	1.06750068e+00	
2.70602706e+00	1.06765068e+00	
2.71202712e+00	1.06780068e+00	
2.71802718e+00	1.06795068e+00	
2.72402724e+00	1.06810068e+00	
2.73002730e+00	1.06825068e+00	
2.73602736e+00	1.06840068e+00	
2.74202742e+00	1.06855069e+00	
2.74802748e+00	1.06870069e+00	
2.75402754e+00	1.06885069e+00	
2.76002760e+00	1.06900069e+00	
2.76602766e+00	1.06915069e+00	
2.77202772e+00	1.06930069e+00	
2.77802778e+00	1.06945069e+00	
2.78402784e+00	1.06960070e+00	
2.79002790e+00	1.06975070e+00	
2.79602796e+00	1.06990070e+00	
2.80202802e+00	1.07005070e+00	
2.80802808e+00	1.07020070e+00	
2.81402814e+00	1.07035070e+00	
2.82002820e+00	1.07050071e+00	
2.82602826e+00	1.07065071e+00	
2.83202832e+00	1.07080071e+00	
2.83802838e+00	1.07095071e+00	
2.84402844e+00	1.07110071e+00	
2.85002850e+00	1.07125071e+00	
2.85602856e+00	1.07140071e+00	
2.86202862e+00	1.07155072e+00	
2.86802868e+00	1.07170072e+00	
2.87402874e+00	1.07185072e+00	
2.88002880e+00	1.07200072e+00	
2.88602886e+00	1.07215072e+00	
2.89202892e+00	1.07230072e+00	
2.89802898e+00	1.07245072e+00	
2.90402904e+00	1.07260073e+00	
2.91002910e+00	1.07275073e+00	
2.91602916e+00	1.07290073e+00	
2.92202922e+00	1.07305073e+00	
2.92802928e+00	1.07320073e+00	
2.93402934e+00	1.07335073e+00	
2.94002940e+00	1.07350074e+00	
2.94602946e+00	1.07365074e+00	
2.95202952e+00	1.07380074e+00	
2.95802958e+00	1.07395074e+00	
2.96402964e+00	1.07410074e+00	
2.97002970e+00	1.07425074e+00	
2.97602976e+00	1.07440074e+00	
2.98202982e+00	1.07455075e+00	
2.98802988e+00	1.07470075e+00	
2.99402994e+00	1.07485075e+00	
3.00003000e+00	1.07500075e+00	
3.00603006e+00	1.07515075e+00	
3.01203012e+00	1.07530075e+00	
3.01803018e+00	1.07545075e+00	
3.02403024e+00	1.07560076e+00	
3.03003030e+00	1.07575076e+00	
3.03603036e+00	1.07590076e+00	
3.04203042e+00	1.07605076e+00	
3.04803048e+00	1.07620076e+00	
3.05403054e+00	1.07635076e+00	
3.06003060e+00	1.07650077e+00	
3.06603066e+00	1.07665077e+00	
3.07203072e+00	1.07680077e+00	
3.07803078e+00	1.07695077e+00	
3.08403084e+00	1.07710077e+00	
3.09003090e+00	1.07725077e+00	
3.09603096e+00	1.07740077e+00	
3.10203102e+00	1.07755078e+00	
3.10803108e+00	1.07770078e+00	
3.11403114e+00	1.07785078e+00	
3.12003120e+00	1.07800078e+00	
3.12603126e+00	1.07815078e+00	
3.13203132e+00	1.07830078e+00	
3.13803138e+00	1.07845078e+00	
3.14403144e+00	1.07860079e+00	
3.15003150e+00	1.07875079e+00	
3.15603156e+00	1.07890079e+00	
3.16203162e+00	1.07905079e+00	
3.16803168e+00	1.07920079e+00	
3.17403174e+00	1.07935079e+00	
3.18003180e+00	1.07950080e+00	
3.18603186e+00	1.07965080e+00	
3.19203192e+00	1.07980080e+00	
3.19803198e+00	1.07995080e+00	
3.20403204e+00	1.08010080e+00	
3.21003210e+00	1.08025080e+00	
3.21603216e+00	1.08040080e+00	
3.22203222e+00	1.08055081e+00	
3.22803228e+00	1.08070081e+00	
3.23403234e+00	1.08085081e+00	
3.24003240e+00	1.08100081e+00	
3.24603246e+00	1.08115081e+00	
3.25203252e+00	1.08130081e+00	
3.25803258e+00	1.08145081e+00	
3.26403264e+00	1.08160082e+00	
3.27003270e+00	1.08175082e+00	
3.27603276e+00	1.08190082e+00	
3.28203282e+00	1.08205082e+00	
3.28803288e+00	1.08220082e+00	
3.29403294e+00	1.08235082e+00	
3.30003300e+00	1.08250083e+00	
3.30603306e+00	1.08265083e+00	
3.31203312e+00	1.08280083e+00	
3.31803318e+00	1.08295083e+00	
3.32403324e+00	1.08310083e+00	
3.33003330e+00	1.08325083e+00	
3.33603336e+00	1.08340083e+00	
3.34203342e+00	1.08355084e+00	
3.34803348e+00	1.08370084e+00	
3.35403354e+00	1.08385084e+00	
3.36003360e+00	1.08400084e+00	
3.36603366e+00	1.08415084e+00	
3.37203372e+00	1.08430084e+00	
3.37803378e+00	1.08445084e+00	
3.38403384e+00	1.08460085e+00	
3.39003390e+00	1.08475085e+00	
3.39603396e+00	1.08490085e+00	
3.40203402e+00	1.08505085e+00	
3.40803408e+00	1.08520085e+00	
3.41403414e+00	1.08535085e+00	
3.42003420e+00	1.08550086e+00	
3.42603426e+00	1.08565086e+00	
3.43203432e+00	1.08580086e+00	
3.43803438e+00	1.08595086e+00	
3.44403444e+00	1.08610086e+00	
3.45003450e+00	1.08625086e+00	
3.45603456e+00	1.08640086e+00	
3.46203462e+00	1.08655087e+00	
3.46803468e+00	1.08670087e+00	
3.47403474e+00	1.08685087e+00	
3.48003480e+00	1.08700087e+00	
3.48603486e+00	1.08715087e+00	
3.49203492e+00	1.08730087e+00	
3.49803498e+00	1.08745087e+00	
3.50403504e+00	1.08760088e+00	
3.51003510e+00	1.08775088e+00	
3.51603516e+00	1.08790088e+00	
3.52203522e+00	1.08805088e+00	
3.52803528e+00	1.08820088e+00	
3.53403534e+00	1.08835088e+00	
3.54003540e+00	1.08850089e+00	
3.54603546e+00	1.08865089e+00	
3.55203552e+00	1.08880089e+00	
3.55803558e+00	1.08895089e+00	
3.56403564e+00	1.08910089e+00	
3.57003570e+00	1.08925089e+00	
3.57603576e+00	1.08940089e+00	
3.58203582e+00	1.08955090e+00	
3.58803588e+00	1.08970090e+00	
3.59403594e+00	1.08985090e+00	
3.60003600e+00	1.09000090e+00	
3.60603606e+00	1.09015090e+00	
3.61203612e+00	1.09030090e+00	
3.61803618e+00	1.09045090e+00	
3.62403624e+00	1.09060091e+00	
3.63003630e+00	1.09075091e+00	
3.63603636e+00	1.09090091e+00	
3.64203642e+00	1.09105091e+00	
3.64803648e+00	1.09120091e+00	
3.65403654e+00	1.09135091e+00	
3.66003660e+00	1.09150092e+00	
3.66603666e+00	1.09165092e+00	
3.67203672e+00	1.09180092e+00	
3.67803678e+00	1.09195092e+00	
3.68403684e+00	1.09210092e+00	
3.69003690e+00	1.09225092e+00	
3.69603696e+00	1.09240092e+00	
3.70203702e+00	1.09255093e+00	
3.70803708e+00	1.09270093e+00	
3.71403714e+00	1.09285093e+00	
3.72003720e+00	1.09300093e+00	
3.72603726e+00	1.09315093e+00	
3.73203732e+00	1.09330093e+00	
3.73803738e+00	1.09345093e+00	
3.74403744e+00	1.09360094e+00	
3.75003750e+00	1.09375094e+00	
3.75603756e+00	1.09390094e+00	
3.76203762e+00	1.09405094e+00	
3.76803768e+00	1.09420094e+00	
3.77403774e+00	1.09435094e+00	
3.78003780e+00	1.09450095e+00	
3.78603786e+00	1.09465095e+00	
3.79203792e+00	1.09480095e+00	
3.79803798e+00	1.09495095e+00	
3.80403804e+00	1.09510095e+00	
3.81003810e+00	1.09525095e+00	
3.81603816e+00	1.09540095e+00	
3.82203822e+00	1.09555096e+00	
3.82803828e+00	1.09570096e+00	
3.83403834e+00	1.09585096e+00	
3.84003840e+00	1.09600096e+00	
3.84603846e+00	1.09615096e+00	
3.85203852e+00	1.09630096e+00	
3.85803858e+00	1.09645096e+00	
3.86403864e+00	1.09660097e+00	
3.87003870e+00	1.09675097e+00	
3.87603876e+00	1.09690097e+00	
3.88203882e+00	1.09705097e+00	
3.88803888e+00	1.09720097e+00	
3.89403894e+00	1.09735097e+00	
3.90003900e+00	1.09750098e+00	
3.90603906e+00	1.09765098e+00	
3.91203912e+00	1.09780098e+00	
3.91803918e+00	1.09795098e+00	
3.92403924e+00	1.09810098e+00	
3.93003930e+00	1.09825098e+00	
3.93603936e+00	1.09840098e+00	
3.94203942e+00	1.09855099e+00	
3.94803948e+00	1.09870099e+00	
3.95403954e+00	1.09885099e+00	
3.96003960e+00	1.09900099e+00	
3.96603966e+00	1.09915099e+00	
3.97203972e+00	1.09930099e+00	
3.97803978e+00	1.09945099e+00	
3.98403984e+00	1.09960100e+00	
3.99003990e+00	1.09975100e+00	
3.99603996e+00	1.09990100e+00	
4.00204002e+00	1.10005100e+00	
4.00804008e+00	1.10020100e+00	
4.01404014e+00	1.10035100e+00	
4.02004020e+00	1.10050101e+00	
4.02604026e+00	1.10065101e+00	
4.03204032e+00	1.10080101e+00	
4.03804038e+00	1.10095101e+00	
4.04404044e+00	1.10110101e+00	
4.05004050e+00	1.10125101e+00	
4.05604056e+00	1.10140101e+00	
4.06204062e+00	1.10155102e+00	
4.06804068e+00	1.10170102e+00	
4.07404074e+00	1.10185102e+00	
4.08004080e+00	1.10200102e+00	
4.08604086e+00	1.10215102e+00	
4.09204092e+00	1.10230102e+00	
4.09804098e+00	1.10245102e+00	
4.10404104e+00	1.10260103e+00	
4.11004110e+00	1.10275103e+00	
4.11604116e+00	1.10290103e+00	
4.12204122e+00	1.10305103e+00	
4.12804128e+00	1.10320103e+00	
4.13404134e+00	1.10335103e+00	
4.14004140e+00	1.10350104e+00	
4.14604146e+00	1.10365104e+00	
4.15204152e+00	1.10380104e+00	
4.15804158e+00	1.10395104e+00	
4.16404164e+00	1.10410104e+00	
4.17004170e+00	1.10425104e+00	
4.17604176e+00	1.10440104e+00	
4.18204182e+00	1.10455105e+00	
4.18804188e+00	1.10470105e+00	
4.19404194e+00	1.10485105e+00	
4.20004200e+00	1.10500105e+00	
4.20604206e+00	1.10515105e+00	
4.21204212e+00	1.10530105e+00	
4.21804218e+00	1.10545105e+00	
4.22404224e+00	1.10560106e+00	
4.23004230e+00	1.10575106e+00	
4.23604236e+00	1.10590106e+00	
4.24204242e+00	1.10605106e+00	
4.24804248e+00	1.10620106e+00	
4.25404254e+00	1.10635106e+00	
4.26004260e+00	1.10650107e+00	
4.26604266e+00	1.10665107e+00	
4.27204272e+00	1.10680107e+00	
4.27804278e+00	1.10695107e+00	
4.28404284e+00	1.10710107e+00	
4.29004290e+00	1.10725107e+00	
4.29604296e+00	1.10740107e+00	
4.30204302e+00	1.10755108e+00	
4.30804308e+00	1.10770108e+00	
4.31404314e+00	1.10785108e+00	
4.32004320e+00	1.10800108e+00	
4.32604326e+00	1.10815108e+00	
4.33204332e+00	1.10830108e+00	
4.33804338e+00	1.10845108e+00	
4.34404344e+00	1.10860109e+00	
4.35004350e+00	1.10875109e+00	
4.35604356e+00	1.10890109e+00	
4.36204362e+00	1.10905109e+00	
4.36804368e+00	1.10920109e+00	
4.37404374e+00	1.10935109e+00	
4.38004380e+00	1.10950110e+00	
4.38604386e+00	1.10965110e+00	
4.39204392e+00	1.10980110e+00	
4.39804398e+00	1.10995110e+00	
4.40404404e+00	1.11010110e+00	
4.41004410e+00	1.11025110e+00	
