2.98233597e-02	8.88937799e-02	9.41459364e+00	1.05226367e-01	9.99608246e-03	
3.09704120e-02	9.23168245e-02	9.40579109e+00	1.13370264e-01	9.99577565e-03	
3.21174642e-02	9.57405947e-02	9.39666387e+00	1.21805263e-01	9.99545729e-03	
3.32645165e-02	9.91649708e-02	9.38721318e+00	1.30529591e-01	9.99512740e-03	
3.44115688e-02	1.02589877e-01	9.37744019e+00	1.39541412e-01	9.99478598e-03	
3.55586211e-02	1.06012959e-01	9.36735295e+00	1.48838941e-01	9.99443330e-03	
3.67056734e-02	1.09437096e-01	9.35694430e+00	1.58420106e-01	9.99406907e-03	
3.78527257e-02	1.12865059e-01	9.34620635e+00	1.68282729e-01	9.99369299e-03	
3.89997780e-02	1.16289566e-01	9.33516313e+00	1.78425140e-01	9.99330587e-03	
4.01468303e-02	1.19717895e-01	9.32379244e+00	1.88844780e-01	9.99290690e-03	
4.12938826e-02	1.23145142e-01	9.31211148e+00	1.99539770e-01	9.99249665e-03	
4.24409349e-02	1.26573073e-01	9.30011570e+00	2.10507755e-01	9.99207493e-03	
4.35879872e-02	1.29999096e-01	9.28781570e+00	2.21746657e-01	9.99164208e-03	
4.47350395e-02	1.33430636e-01	9.27518584e+00	2.33253481e-01	9.99119715e-03	
4.58820918e-02	1.36856866e-01	9.26226736e+00	2.45026804e-01	9.99074158e-03	
4.70291441e-02	1.40289541e-01	9.24901736e+00	2.57063022e-01	9.99027379e-03	
4.81761964e-02	1.43720992e-01	9.23546628e+00	2.69360375e-01	9.98979485e-03	
4.93232487e-02	1.47151034e-01	9.22161677e+00	2.81916361e-01	9.98930479e-03	
5.04703010e-02	1.50582927e-01	9.20745725e+00	2.94727978e-01	9.98880317e-03	
5.16173533e-02	1.54015184e-01	9.19299520e+00	3.07792732e-01	9.98829022e-03	
5.27644056e-02	1.57449490e-01	9.17822491e+00	3.21107655e-01	9.98776569e-03	
5.39114578e-02	1.60883054e-01	9.16315993e+00	3.34670385e-01	9.98723002e-03	
5.50585101e-02	1.64319348e-01	9.14778653e+00	3.48477543e-01	9.98668268e-03	
5.62055624e-02	1.67754805e-01	9.13212220e+00	3.62526848e-01	9.98612425e-03	
5.73526147e-02	1.71193227e-01	9.11615117e+00	3.76814692e-01	9.98555412e-03	
5.84996670e-02	1.74630077e-01	9.09989617e+00	3.91338963e-01	9.98497306e-03	
5.96467193e-02	1.78069003e-01	9.08334178e+00	4.06095936e-01	9.98438047e-03	
6.07937716e-02	1.81507622e-01	9.06650117e+00	4.21083051e-01	9.98377677e-03	
6.19408239e-02	1.84946307e-01	9.04937446e+00	4.36297153e-01	9.98316193e-03	
6.30878762e-02	1.88387772e-01	9.03194981e+00	4.51734432e-01	9.98253546e-03	
6.42349285e-02	1.91830995e-01	9.01423382e+00	4.67391891e-01	9.98189756e-03	
6.53819808e-02	1.95272227e-01	8.99624781e+00	4.83267313e-01	9.98124895e-03	
6.65290331e-02	1.98718404e-01	8.97795732e+00	4.99355484e-01	9.98058832e-03	
6.76760854e-02	2.02161918e-01	8.95940445e+00	5.15655276e-01	9.97991715e-03	
6.88231377e-02	2.05606785e-01	8.94056993e+00	5.32162179e-01	9.97923468e-03	
6.99701900e-02	2.09052280e-01	8.92145962e+00	5.48873021e-01	9.97854109e-03	
7.11172423e-02	2.12500138e-01	8.90206571e+00	5.65783757e-01	9.97783602e-03	
7.22642946e-02	2.15948257e-01	8.88240195e+00	5.82891633e-01	9.97711993e-03	
7.34113469e-02	2.19398624e-01	8.86245894e+00	6.00192389e-01	9.97639242e-03	
7.45583991e-02	2.22848877e-01	8.84225238e+00	6.17683386e-01	9.97565399e-03	
7.57054514e-02	2.26301311e-01	8.82177086e+00	6.35360109e-01	9.97490418e-03	
7.68525037e-02	2.29752526e-01	8.80103678e+00	6.53220403e-01	9.97414375e-03	
7.79995560e-02	2.33205254e-01	8.78003601e+00	6.71259465e-01	9.97337213e-03	
7.91466083e-02	2.36661308e-01	8.75875941e+00	6.89472706e-01	9.97258891e-03	
8.02936606e-02	2.40117757e-01	8.73722697e+00	7.07857760e-01	9.97179477e-03	
8.14407129e-02	2.43576901e-01	8.71542647e+00	7.26409710e-01	9.97098920e-03	
8.25877652e-02	2.47032248e-01	8.69340135e+00	7.45128240e-01	9.97017374e-03	
8.37348175e-02	2.50492889e-01	8.67109603e+00	7.64004675e-01	9.96934628e-03	
8.48818698e-02	2.53952447e-01	8.64855362e+00	7.83038691e-01	9.96850834e-03	
8.60289221e-02	2.57415079e-01	8.62574936e+00	8.02224020e-01	9.96765895e-03	
8.71759744e-02	2.60878179e-01	8.60270259e+00	8.21558311e-01	9.96679876e-03	
8.83230267e-02	2.64340271e-01	8.57942571e+00	8.41038677e-01	9.96592817e-03	
8.94700790e-02	2.67806333e-01	8.55588759e+00	8.60657931e-01	9.96504594e-03	
9.06171313e-02	2.71272476e-01	8.53211679e+00	8.80414677e-01	9.96415308e-03	
9.17641836e-02	2.74742063e-01	8.50809256e+00	9.00302549e-01	9.96324875e-03	
9.29112359e-02	2.78210296e-01	8.48385055e+00	9.20321033e-01	9.96233421e-03	
9.40582882e-02	2.81680154e-01	8.45937255e+00	9.40463958e-01	9.96140871e-03	
9.52053405e-02	2.85153159e-01	8.43465009e+00	9.60726026e-01	9.96047187e-03	
9.63523927e-02	2.88628855e-01	8.40968858e+00	9.81103412e-01	9.95952381e-03	
9.74994450e-02	2.92100909e-01	8.38453626e+00	1.00159742e+00	9.95856629e-03	
9.86464973e-02	2.95577389e-01	8.35913742e+00	1.02219715e+00	9.95759713e-03	
9.97935496e-02	2.99054393e-01	8.33352283e+00	1.04290184e+00	9.95661743e-03	
1.00940602e-01	3.02533075e-01	8.30768657e+00	1.06370634e+00	9.95562688e-03	
1.02087654e-01	3.06013420e-01	8.28163127e+00	1.08460650e+00	9.95462552e-03	
1.03234707e-01	3.09494999e-01	8.25536269e+00	1.10559859e+00	9.95361349e-03	
1.04381759e-01	3.12975725e-01	8.22889937e+00	1.12668065e+00	9.95259144e-03	
1.05528811e-01	3.16462548e-01	8.20219087e+00	1.14784124e+00	9.95155734e-03	
1.06675863e-01	3.19949641e-01	8.17528414e+00	1.16908221e+00	9.95051292e-03	
1.07822916e-01	3.23435786e-01	8.14819150e+00	1.19040087e+00	9.94945859e-03	
1.08969968e-01	3.26925403e-01	8.12088130e+00	1.21178807e+00	9.94839306e-03	
1.10117020e-01	3.30416856e-01	8.09336879e+00	1.23324140e+00	9.94731682e-03	
1.11264073e-01	3.33909985e-01	8.06565790e+00	1.25475682e+00	9.94622995e-03	
1.12411125e-01	3.37403606e-01	8.03776077e+00	1.27633162e+00	9.94513286e-03	
1.13558177e-01	3.40898329e-01	8.00967531e+00	1.29796087e+00	9.94402539e-03	
1.14705229e-01	3.44396559e-01	7.98138485e+00	1.31963721e+00	9.94290679e-03	
1.15852282e-01	3.47896179e-01	7.95290908e+00	1.34135912e+00	9.94177776e-03	
1.16999334e-01	3.51395063e-01	7.92426823e+00	1.36312540e+00	9.94063903e-03	
1.18146386e-01	3.54898818e-01	7.89541909e+00	1.38492399e+00	9.93948880e-03	
1.19293439e-01	3.58402000e-01	7.86640915e+00	1.40675838e+00	9.93832887e-03	
1.20440491e-01	3.61906606e-01	7.83722486e+00	1.42862158e+00	9.93715864e-03	
1.21587543e-01	3.65413189e-01	7.80786436e+00	1.45050854e+00	9.93597793e-03	
1.22734596e-01	3.68924300e-01	7.77830889e+00	1.47241096e+00	9.93478591e-03	
1.23881648e-01	3.72435312e-01	7.74860014e+00	1.49433188e+00	9.93358417e-03	
1.25028700e-01	3.75947256e-01	7.71873235e+00	1.51626558e+00	9.93237241e-03	
1.26175752e-01	3.79463070e-01	7.68868329e+00	1.53820296e+00	9.93114962e-03	
1.27322805e-01	3.82978109e-01	7.65849552e+00	1.56014772e+00	9.92991747e-03	
1.28469857e-01	3.86498352e-01	7.62812047e+00	1.58208527e+00	9.92867389e-03	
1.29616909e-01	3.90016937e-01	7.59762020e+00	1.60402365e+00	9.92742132e-03	
1.30763962e-01	3.93541331e-01	7.56693284e+00	1.62594512e+00	9.92615713e-03	
1.31911014e-01	3.97062298e-01	7.53614167e+00	1.64786274e+00	9.92488469e-03	
1.33058066e-01	4.00590313e-01	7.50515806e+00	1.66975257e+00	9.92360023e-03	
1.34205118e-01	4.04116968e-01	7.47405853e+00	1.69162665e+00	9.92230684e-03	
1.35352171e-01	4.07646589e-01	7.44280799e+00	1.71347247e+00	9.92100298e-03	
1.36499223e-01	4.11179144e-01	7.41140947e+00	1.73528587e+00	9.91968868e-03	
1.37646275e-01	4.14712317e-01	7.37988649e+00	1.75706761e+00	9.91836483e-03	
1.38793328e-01	4.18245909e-01	7.34824382e+00	1.77881425e+00	9.91703156e-03	
1.39940380e-01	4.21786471e-01	7.31642559e+00	1.80050744e+00	9.91568642e-03	
1.41087432e-01	4.25326897e-01	7.28449839e+00	1.82215860e+00	9.91433212e-03	
1.42234485e-01	4.28867171e-01	7.25246548e+00	1.84376404e+00	9.91296872e-03	
1.43381537e-01	4.32412198e-01	7.22028539e+00	1.86530859e+00	9.91159437e-03	
1.44528589e-01	4.35955522e-01	7.18801963e+00	1.88680338e+00	9.91021161e-03	
1.45675641e-01	4.39503709e-01	7.15561143e+00	1.90822900e+00	9.90881791e-03	
1.46822694e-01	4.43055233e-01	7.12307747e+00	1.92958497e+00	9.90741390e-03	
1.47969746e-01	4.46609743e-01	7.09042375e+00	1.95086812e+00	9.90599973e-03	
1.49116798e-01	4.50163241e-01	7.05769008e+00	1.97208481e+00	9.90457705e-03	
1.50263851e-01	4.53718857e-01	7.02485063e+00	1.99322344e+00	9.90314465e-03	
1.51410903e-01	4.57278523e-01	6.99189043e+00	2.01427506e+00	9.90170178e-03	
1.52557955e-01	4.60840258e-01	6.95883068e+00	2.03524104e+00	9.90024926e-03	
1.53705007e-01	4.64405585e-01	6.92566014e+00	2.05611344e+00	9.89878653e-03	
1.54852060e-01	4.67970640e-01	6.89241770e+00	2.07689923e+00	9.89731519e-03	
1.55999112e-01	4.71538866e-01	6.85907425e+00	2.09758525e+00	9.89583387e-03	
1.57146164e-01	4.75108831e-01	6.82564607e+00	2.11817189e+00	9.89434321e-03	
1.58293217e-01	4.78681759e-01	6.79212463e+00	2.13865199e+00	9.89284272e-03	
1.59440269e-01	4.82257437e-01	6.75851481e+00	2.15902251e+00	9.89133254e-03	
1.60587321e-01	4.85835917e-01	6.72481902e+00	2.17927969e+00	9.88981267e-03	
1.61734374e-01	4.89414227e-01	6.69106820e+00	2.19942918e+00	9.88828442e-03	
1.62881426e-01	4.92998099e-01	6.65721118e+00	2.21944978e+00	9.88674539e-03	
1.64028478e-01	4.96582390e-01	6.62329945e+00	2.23935407e+00	9.88519781e-03	
1.65175530e-01	5.00169912e-01	6.58930931e+00	2.25912977e+00	9.88364051e-03	
1.66322583e-01	5.03762109e-01	6.55522994e+00	2.27876864e+00	9.88207290e-03	
1.67469635e-01	5.07353801e-01	6.52111339e+00	2.29828437e+00	9.88049728e-03	
1.68616687e-01	5.10947540e-01	6.48693836e+00	2.31766542e+00	9.87891258e-03	
1.69763740e-01	5.14546191e-01	6.45268047e+00	2.33689872e+00	9.87731757e-03	
1.70910792e-01	5.18145742e-01	6.41838076e+00	2.35599473e+00	9.87571407e-03	
1.72057844e-01	5.21747984e-01	6.38402510e+00	2.37494417e+00	9.87410133e-03	
1.73204896e-01	5.25353228e-01	6.34961336e+00	2.39374275e+00	9.87247924e-03	
1.74351949e-01	5.28959270e-01	6.31516944e+00	2.41239536e+00	9.87084884e-03	
1.75499001e-01	5.32572067e-01	6.28063931e+00	2.43087717e+00	9.86920749e-03	
1.76646053e-01	5.36185854e-01	6.24608086e+00	2.44920617e+00	9.86755781e-03	
1.77793106e-01	5.39801031e-01	6.21149316e+00	2.46737811e+00	9.86589969e-03	
1.78940158e-01	5.43419041e-01	6.17686524e+00	2.48538472e+00	9.86423252e-03	
1.80087210e-01	5.47041068e-01	6.14218857e+00	2.50321845e+00	9.86255577e-03	
1.81234263e-01	5.50664362e-01	6.10749231e+00	2.52088714e+00	9.86087078e-03	
1.82381315e-01	5.54291699e-01	6.07275269e+00	2.53837712e+00	9.85917628e-03	
1.83528367e-01	5.57922376e-01	6.03797923e+00	2.55568827e+00	9.85747266e-03	
1.84675419e-01	5.61554642e-01	6.00319150e+00	2.57282501e+00	9.85576077e-03	
1.85822472e-01	5.65189408e-01	5.96838356e+00	2.58978108e+00	9.85404024e-03	
1.86969524e-01	5.68826923e-01	5.93355578e+00	2.60655287e+00	9.85231099e-03	
1.88116576e-01	5.72467411e-01	5.89870878e+00	2.62313687e+00	9.85057296e-03	
1.89263629e-01	5.76110563e-01	5.86384827e+00	2.63953189e+00	9.84882634e-03	
1.90410681e-01	5.79757317e-01	5.82896802e+00	2.65573140e+00	9.84707073e-03	
1.91557733e-01	5.83407840e-01	5.79406917e+00	2.67173216e+00	9.84530609e-03	
1.92704785e-01	5.87062142e-01	5.75915435e+00	2.68753162e+00	9.84353245e-03	
1.93851838e-01	5.90718620e-01	5.72424160e+00	2.70313456e+00	9.84175064e-03	
1.94998890e-01	5.94375199e-01	5.68935337e+00	2.71854829e+00	9.83996172e-03	
1.96145942e-01	5.98036520e-01	5.65444806e+00	2.73374965e+00	9.83816348e-03	
1.97292995e-01	6.01700466e-01	5.61954854e+00	2.74874607e+00	9.83635700e-03	
1.98440047e-01	6.05370993e-01	5.58461981e+00	2.76351686e+00	9.83454036e-03	
1.99587099e-01	6.09039870e-01	5.54974284e+00	2.77809860e+00	9.83271770e-03	
2.00734152e-01	6.12714352e-01	5.51485125e+00	2.79245511e+00	9.83088545e-03	
2.01881204e-01	6.16393581e-01	5.47995587e+00	2.80658821e+00	9.82904408e-03	
2.03028256e-01	6.20071330e-01	5.44511833e+00	2.82052630e+00	9.82719678e-03	
2.04175308e-01	6.23756305e-01	5.41025871e+00	2.83422508e+00	9.82533920e-03	
2.05322361e-01	6.27443514e-01	5.37542689e+00	2.84770712e+00	9.82347392e-03	
2.06469413e-01	6.31133419e-01	5.34062103e+00	2.86096847e+00	9.82160075e-03	
2.07616465e-01	6.34826548e-01	5.30583868e+00	2.87400482e+00	9.81971946e-03	
2.08763518e-01	6.38524442e-01	5.27106790e+00	2.88680658e+00	9.81782934e-03	
2.09910570e-01	6.42223053e-01	5.23634925e+00	2.89939299e+00	9.81593248e-03	
2.11057622e-01	6.45927283e-01	5.20163918e+00	2.91173716e+00	9.81402644e-03	
2.12204674e-01	6.49632252e-01	5.16698592e+00	2.92386311e+00	9.81211377e-03	
2.13351727e-01	6.53345234e-01	5.13232395e+00	2.93573093e+00	9.81019076e-03	
2.14498779e-01	6.57056293e-01	5.09774845e+00	2.94739210e+00	9.80826262e-03	
2.15645831e-01	6.60773915e-01	5.06318274e+00	2.95879994e+00	9.80632498e-03	
2.16792884e-01	6.64495212e-01	5.02865621e+00	2.96996857e+00	9.80437940e-03	
2.17939936e-01	6.68218850e-01	4.99418358e+00	2.98090410e+00	9.80242663e-03	
2.19086988e-01	6.71946594e-01	4.95975090e+00	2.99159569e+00	9.80046580e-03	
2.20234041e-01	6.75675000e-01	4.92539229e+00	3.00206149e+00	9.79849877e-03	
2.21381093e-01	6.79409133e-01	4.89106337e+00	3.01227216e+00	9.79652294e-03	
2.22528145e-01	6.83146873e-01	4.85678605e+00	3.02223849e+00	9.79453945e-03	
2.23675197e-01	6.86891044e-01	4.82253687e+00	3.03194333e+00	9.79254687e-03	
2.24822250e-01	6.90634773e-01	4.78838092e+00	3.04142516e+00	9.79054891e-03	
2.25969302e-01	6.94384462e-01	4.75426205e+00	3.05064637e+00	9.78854221e-03	
2.27116354e-01	6.98135461e-01	4.72022479e+00	3.05963318e+00	9.78652931e-03	
2.28263407e-01	7.01893062e-01	4.68622342e+00	3.06835385e+00	9.78450742e-03	
2.29410459e-01	7.05652931e-01	4.65229941e+00	3.07683316e+00	9.78247894e-03	
2.30557511e-01	7.09416435e-01	4.61844257e+00	3.08506247e+00	9.78044317e-03	
2.31704564e-01	7.13184230e-01	4.58464924e+00	3.09303727e+00	9.77839981e-03	
2.32851616e-01	7.16955450e-01	4.55092933e+00	3.10076224e+00	9.77634940e-03	
2.33998668e-01	7.20729276e-01	4.51729224e+00	3.10824199e+00	9.77429244e-03	
2.35145720e-01	7.24508436e-01	4.48371581e+00	3.11545943e+00	9.77222748e-03	
2.36292773e-01	7.28290131e-01	4.45022703e+00	3.12243142e+00	9.77015613e-03	
2.37439825e-01	7.32075654e-01	4.41681647e+00	3.12914973e+00	9.76807773e-03	
2.38586877e-01	7.35868764e-01	4.38345317e+00	3.13559051e+00	9.76599026e-03	
2.39733930e-01	7.39662278e-01	4.35020237e+00	3.14179853e+00	9.76389774e-03	
2.40880982e-01	7.43460446e-01	4.31702873e+00	3.14774707e+00	9.76179788e-03	
2.42028034e-01	7.47263792e-01	4.28392977e+00	3.15343260e+00	9.75969045e-03	
2.43175086e-01	7.51070880e-01	4.25091999e+00	3.15886417e+00	9.75757630e-03	
2.44322139e-01	7.54879617e-01	4.21801942e+00	3.16405542e+00	9.75545665e-03	
2.45469191e-01	7.58695252e-01	4.18518467e+00	3.16897252e+00	9.75332865e-03	
2.46616243e-01	7.62514653e-01	4.15244470e+00	3.17363573e+00	9.75119408e-03	
2.47763296e-01	7.66335676e-01	4.11981971e+00	3.17805942e+00	9.74905422e-03	
2.48910348e-01	7.70163961e-01	4.08726343e+00	3.18220678e+00	9.74690597e-03	
2.50057400e-01	7.73993302e-01	4.05483050e+00	3.18611900e+00	9.74475286e-03	
2.51204453e-01	7.77828908e-01	4.02247859e+00	3.18976194e+00	9.74259202e-03	
2.52351505e-01	7.81668529e-01	3.99022861e+00	3.19315088e+00	9.74042479e-03	
2.53498557e-01	7.85510935e-01	3.95809258e+00	3.19629456e+00	9.73825192e-03	
2.54645609e-01	7.89361776e-01	3.92602518e+00	3.19915535e+00	9.73607027e-03	
2.55792662e-01	7.93215199e-01	3.89407701e+00	3.20177318e+00	9.73388322e-03	
2.56939714e-01	7.97071975e-01	3.86224331e+00	3.20414356e+00	9.73169038e-03	
2.58086766e-01	8.00932300e-01	3.83052405e+00	3.20626585e+00	9.72949172e-03	
2.59233819e-01	8.04796746e-01	3.79891615e+00	3.20813686e+00	9.72728697e-03	
2.60380871e-01	8.08666854e-01	3.76740874e+00	3.20974666e+00	9.72507531e-03	
2.61527923e-01	8.12542770e-01	3.73600244e+00	3.21109493e+00	9.72285672e-03	
2.62674975e-01	8.16420875e-01	3.70472813e+00	3.21220762e+00	9.72063334e-03	
2.63822028e-01	8.20304189e-01	3.67356296e+00	3.21306462e+00	9.71840349e-03	
2.64969080e-01	8.24193236e-01	3.64250442e+00	3.21366311e+00	9.71616694e-03	
2.66116132e-01	8.28085641e-01	3.61157307e+00	3.21402075e+00	9.71392511e-03	
2.67263185e-01	8.31981632e-01	3.58076845e+00	3.21413697e+00	9.71167795e-03	
2.68410237e-01	8.35882396e-01	3.55008269e+00	3.21400452e+00	9.70942482e-03	
2.69557289e-01	8.39791202e-01	3.51949174e+00	3.21360116e+00	9.70716391e-03	
2.70704342e-01	8.43702884e-01	3.48903762e+00	3.21296473e+00	9.70489826e-03	
2.71851394e-01	8.47618113e-01	3.45871634e+00	3.21209172e+00	9.70262756e-03	
2.72998446e-01	8.51539294e-01	3.42851077e+00	3.21096619e+00	9.70035046e-03	
2.74145498e-01	8.55464475e-01	3.39843730e+00	3.20960334e+00	9.69806818e-03	
2.75292551e-01	8.59396072e-01	3.36847889e+00	3.20798710e+00	9.69577937e-03	
2.76439603e-01	8.63331581e-01	3.33865604e+00	3.20613692e+00	9.69348556e-03	
2.77586655e-01	8.67271318e-01	3.30896758e+00	3.20405192e+00	9.69118662e-03	
2.78733708e-01	8.71215688e-01	3.27941173e+00	3.20173065e+00	9.68888239e-03	
2.79880760e-01	8.75165260e-01	3.24998545e+00	3.19917037e+00	9.68657261e-03	
2.81027812e-01	8.79118183e-01	3.22070384e+00	3.19638629e+00	9.68425842e-03	
2.82174864e-01	8.83078582e-01	3.19153755e+00	3.19334964e+00	9.68193747e-03	
2.83321917e-01	8.87045419e-01	3.16249573e+00	3.19006957e+00	9.67961045e-03	
2.84468969e-01	8.91014281e-01	3.13361180e+00	3.18658021e+00	9.67728000e-03	
2.85616021e-01	8.94988481e-01	3.10486264e+00	3.18285889e+00	9.67494425e-03	
2.86763074e-01	8.98971070e-01	3.07622758e+00	3.17888472e+00	9.67260147e-03	
2.87910126e-01	9.02956373e-01	3.04774862e+00	3.17470142e+00	9.67025507e-03	
2.89057178e-01	9.06946087e-01	3.01941452e+00	3.17029825e+00	9.66790413e-03	
2.90204231e-01	9.10943191e-01	2.99120532e+00	3.16565488e+00	9.66554695e-03	
2.91351283e-01	9.14944923e-01	2.96314169e+00	3.16079371e+00	9.66318524e-03	
2.92498335e-01	9.18950413e-01	2.93523063e+00	3.15572312e+00	9.66081957e-03	
2.93645387e-01	9.22961039e-01	2.90746348e+00	3.15043482e+00	9.65844920e-03	
2.94792440e-01	9.26977586e-01	2.87983581e+00	3.14492487e+00	9.65607375e-03	
2.95939492e-01	9.31002449e-01	2.85233239e+00	3.13917730e+00	9.65369186e-03	
2.97086544e-01	9.35028807e-01	2.82500072e+00	3.13324526e+00	9.65130764e-03	
2.98233597e-01	9.39061162e-01	2.79781091e+00	3.12709702e+00	9.64891851e-03	
2.99380649e-01	9.43100849e-01	2.77075513e+00	3.12072472e+00	9.64652372e-03	
3.00527701e-01	9.47145835e-01	2.74384795e+00	3.11414567e+00	9.64412458e-03	
3.01674753e-01	9.51194190e-01	2.71710288e+00	3.10737652e+00	9.64172228e-03	
3.02821806e-01	9.55250233e-01	2.69049232e+00	3.10038702e+00	9.63931435e-03	
3.03968858e-01	9.59311916e-01	2.66403066e+00	3.09319476e+00	9.63690207e-03	
3.05115910e-01	9.63377131e-01	2.63773227e+00	3.08581785e+00	9.63448676e-03	
3.06262963e-01	9.67449446e-01	2.61157485e+00	3.07823166e+00	9.63206639e-03	
3.07410015e-01	9.71528924e-01	2.58555895e+00	3.07043800e+00	9.62964097e-03	
3.08557067e-01	9.75612894e-01	2.55970236e+00	3.06245932e+00	9.62721219e-03	
3.09704120e-01	9.79700686e-01	2.53400982e+00	3.05430302e+00	9.62478050e-03	
3.10851172e-01	9.83797442e-01	2.50844983e+00	3.04593268e+00	9.62234293e-03	
3.11998224e-01	9.87899011e-01	2.48304908e+00	3.03738198e+00	9.61990202e-03	
3.13145276e-01	9.92006162e-01	2.45780342e+00	3.02864757e+00	9.61745739e-03	
3.14292329e-01	9.96120097e-01	2.43270609e+00	3.01972273e+00	9.61500839e-03	
3.15439381e-01	1.00023984e+00	2.40776380e+00	3.01061741e+00	9.61255569e-03	
3.16586433e-01	1.00436442e+00	2.38298287e+00	3.00134130e+00	9.61009994e-03	
3.17733486e-01	1.00849585e+00	2.35835173e+00	2.99188169e+00	9.60764001e-03	
3.18880538e-01	1.01263254e+00	2.33388055e+00	2.98225322e+00	9.60517693e-03	
3.20027590e-01	1.01677659e+00	2.30955735e+00	2.97244246e+00	9.60270953e-03	
3.21174642e-01	1.02092564e+00	2.28539661e+00	2.96246987e+00	9.60023928e-03	
3.22321695e-01	1.02508188e+00	2.26138603e+00	2.95232146e+00	9.59776497e-03	
3.23468747e-01	1.02924536e+00	2.23752591e+00	2.94199946e+00	9.59528664e-03	
3.24615799e-01	1.03341216e+00	2.21383914e+00	2.93153601e+00	9.59280670e-03	
3.25762852e-01	1.03758946e+00	2.19028530e+00	2.92087969e+00	9.59032095e-03	
3.26909904e-01	1.04176947e+00	2.16690893e+00	2.91009173e+00	9.58783412e-03	
3.28056956e-01	1.04595662e+00	2.14368532e+00	2.89914142e+00	9.58534364e-03	
3.29204009e-01	1.05015108e+00	2.12061414e+00	2.88803031e+00	9.58284949e-03	
3.30351061e-01	1.05435113e+00	2.09770519e+00	2.87677389e+00	9.58035278e-03	
3.31498113e-01	1.05855887e+00	2.07494738e+00	2.86535920e+00	9.57785234e-03	
3.32645165e-01	1.06277220e+00	2.05235239e+00	2.85380456e+00	9.57534949e-03	
3.33792218e-01	1.06699188e+00	2.02991637e+00	2.84210700e+00	9.57284386e-03	
3.34939270e-01	1.07121890e+00	2.00763446e+00	2.83026202e+00	9.57033495e-03	
3.36086322e-01	1.07545132e+00	1.98551701e+00	2.81828658e+00	9.56782398e-03	
3.37233375e-01	1.07969275e+00	1.96354560e+00	2.80615691e+00	9.56530891e-03	
3.38380427e-01	1.08393987e+00	1.94173771e+00	2.79390025e+00	9.56279178e-03	
3.39527479e-01	1.08819311e+00	1.92009120e+00	2.78151610e+00	9.56027240e-03	
3.40674531e-01	1.09245414e+00	1.89859783e+00	2.76899505e+00	9.55774989e-03	
3.41821584e-01	1.09672244e+00	1.87726052e+00	2.75634372e+00	9.55522463e-03	
3.42968636e-01	1.10099761e+00	1.85608143e+00	2.74356784e+00	9.55269694e-03	
3.44115688e-01	1.10527699e+00	1.83507372e+00	2.73068953e+00	9.55016848e-03	
3.45262741e-01	1.10956617e+00	1.81421009e+00	2.71767093e+00	9.54763602e-03	
3.46409793e-01	1.11385961e+00	1.79351759e+00	2.70455505e+00	9.54510292e-03	
3.47556845e-01	1.11816459e+00	1.77296134e+00	2.69129202e+00	9.54256497e-03	
