0.00000000e+00	1.00000000e+00	9.93327683e-01	-9.57561490e-02	9.54603971e-02	2.69295128e-08	
7.06214689e-04	1.00070621e+00	9.93357535e-01	-9.57590273e-02	9.50332951e-02	2.22171727e-03	
1.41242938e-03	1.00141243e+00	9.93322567e-01	-9.57556512e-02	9.55335901e-02	4.44345698e-03	
2.11864407e-03	1.00211864e+00	9.93352479e-01	-9.57585310e-02	9.51056301e-02	6.66517020e-03	
2.82485876e-03	1.00282486e+00	9.93326213e-01	-9.57559899e-02	9.54814284e-02	8.88712911e-03	
3.53107345e-03	1.00353107e+00	9.93356092e-01	-9.57588622e-02	9.50539400e-02	1.11091103e-02	
4.23728814e-03	1.00423729e+00	9.93321155e-01	-9.57554805e-02	9.55537798e-02	1.33311527e-02	
4.94350282e-03	1.00494350e+00	9.93351136e-01	-9.57583580e-02	9.51248515e-02	1.55531484e-02	
5.64971751e-03	1.00564972e+00	9.93324647e-01	-9.57557868e-02	9.55038335e-02	1.77753193e-02	
6.35593220e-03	1.00635593e+00	9.93354576e-01	-9.57586552e-02	9.50756280e-02	1.99975931e-02	
7.06214689e-03	1.00706215e+00	9.93319619e-01	-9.57552630e-02	9.55757567e-02	2.22199829e-02	
7.76836158e-03	1.00776836e+00	9.93349539e-01	-9.57581263e-02	9.51476981e-02	2.44423743e-02	
8.47457627e-03	1.00847458e+00	9.93323249e-01	-9.57555659e-02	9.55238280e-02	2.66650050e-02	
9.18079096e-03	1.00918079e+00	9.93353157e-01	-9.57584237e-02	9.50959383e-02	2.88877074e-02	
9.88700565e-03	1.00988701e+00	9.93318214e-01	-9.57550243e-02	9.55958700e-02	3.11105121e-02	
1.05932203e-02	1.01059322e+00	9.93348176e-01	-9.57578832e-02	9.51672039e-02	3.33332675e-02	
1.12994350e-02	1.01129944e+00	9.93321624e-01	-9.57552890e-02	9.55470728e-02	3.55562200e-02	
1.20056497e-02	1.01200565e+00	9.93351531e-01	-9.57581383e-02	9.51192032e-02	3.77792549e-02	
1.27118644e-02	1.01271186e+00	9.93316588e-01	-9.57547305e-02	9.56191327e-02	4.00025882e-02	
1.34180791e-02	1.01341808e+00	9.93346591e-01	-9.57575849e-02	9.51898737e-02	4.22259184e-02	
1.41242938e-02	1.01412429e+00	9.93320372e-01	-9.57550143e-02	9.55649959e-02	4.44493620e-02	
1.48305085e-02	1.01483051e+00	9.93350364e-01	-9.57578633e-02	9.51358985e-02	4.66728324e-02	
1.55367232e-02	1.01553672e+00	9.93315469e-01	-9.57544517e-02	9.56351366e-02	4.88964194e-02	
1.62429379e-02	1.01624294e+00	9.93345526e-01	-9.57573028e-02	9.52051180e-02	5.11201353e-02	
1.69491525e-02	1.01694915e+00	9.93319049e-01	-9.57546990e-02	9.55839186e-02	5.33441639e-02	
1.76553672e-02	1.01765537e+00	9.93349016e-01	-9.57575372e-02	9.51551882e-02	5.55682963e-02	
1.83615819e-02	1.01836158e+00	9.93314056e-01	-9.57541112e-02	9.56553458e-02	5.77926647e-02	
1.90677966e-02	1.01906780e+00	9.93344058e-01	-9.57569488e-02	9.52261220e-02	6.00171569e-02	
1.97740113e-02	1.01977401e+00	9.93317800e-01	-9.57543579e-02	9.56017909e-02	6.22418161e-02	
2.04802260e-02	1.02048023e+00	9.93347779e-01	-9.57571892e-02	9.51728742e-02	6.44664839e-02	
2.11864407e-02	1.02118644e+00	9.93312888e-01	-9.57537615e-02	9.56720690e-02	6.66913535e-02	
2.18926554e-02	1.02189266e+00	9.93342989e-01	-9.57566004e-02	9.52414066e-02	6.89163588e-02	
2.25988701e-02	1.02259887e+00	9.93316546e-01	-9.57539834e-02	9.56197249e-02	7.11416943e-02	
2.33050847e-02	1.02330508e+00	9.93346589e-01	-9.57568126e-02	9.51899057e-02	7.33670983e-02	
2.40112994e-02	1.02401130e+00	9.93311701e-01	-9.57533770e-02	9.56890423e-02	7.55926965e-02	
