0,1,1,-2.0364e-08,-8.3997e-12,-7.6965e-07
0.011285,1.0102,1,0.033254,1.3716e-05,1.2569
0.022569,1.0203,1,0.06643,9.2139e-05,2.5134
0.033854,1.0305,1,0.099536,0.00019176,3.7682
0.045139,1.0406,1,0.13258,0.00035462,5.023
0.056424,1.0508,1,0.16556,0.00054368,6.2768
0.067708,1.0609,1,0.1985,0.0007946,7.5312
0.078993,1.0711,1,0.23139,0.0010656,8.7847
0.090278,1.0813,1,0.26424,0.0013972,10.039
0.10156,1.0914,1,0.29706,0.0017535,11.293
0.11285,1.1016,1,0.32985,0.0021692,12.549
0.12413,1.1117,1,0.36262,0.002604,13.805
0.13542,1.1219,1,0.39537,0.0030971,15.062
0.1467,1.132,1,0.42811,0.003614,16.319
0.15799,1.1422,1,0.46084,0.004188,17.579
0.16927,1.1523,1,0.49357,0.0047803,18.839
0.18056,1.1625,1,0.52629,0.0054287,20.102
0.19184,1.1727,1,0.55902,0.0060999,21.366
0.20313,1.1828,1,0.59176,0.0068262,22.632
0.21441,1.193,1,0.62451,0.0075701,23.899
0.22569,1.2031,1,0.65728,0.0083682,25.17
0.23698,1.2133,1,0.69006,0.0091884,26.441
0.24826,1.2234,1,0.72287,0.010062,27.716
0.25955,1.2336,1,0.75571,0.010952,28.993
0.27083,1.2437,1,0.78857,0.011895,30.273
0.28212,1.2539,1,0.82146,0.01286,31.555
0.2934,1.2641,1,0.85439,0.013875,32.84
0.30469,1.2742,1,0.88736,0.014908,34.128
0.31597,1.2844,1,0.92037,0.015991,35.419
0.32726,1.2945,1,0.95342,0.017095,36.713
0.33854,1.3047,1,0.98652,0.018249,38.01
0.34983,1.3148,1,1.0197,0.019419,39.31
0.36111,1.325,1,1.0529,0.020638,40.614
0.3724,1.3352,1,1.0861,0.021878,41.921
0.38368,1.3453,1,1.1194,0.023166,43.232
0.39497,1.3555,1,1.1528,0.02447,44.546
0.40625,1.3656,1,1.1862,0.025822,45.864
0.41753,1.3758,1,1.2197,0.027194,47.185
0.42882,1.3859,1,1.2532,0.028613,48.51
0.4401,1.3961,1,1.2868,0.030048,49.839
0.45139,1.4063,1,1.3205,0.031529,51.172
0.46267,1.4164,1,1.3542,0.033029,52.509
0.47396,1.4266,1,1.3881,0.034576,53.85
0.48524,1.4367,1,1.4219,0.036138,55.195
0.49653,1.4469,1,1.4559,0.037745,56.544
0.50781,1.457,1,1.4899,0.039371,57.897
0.5191,1.4672,1,1.524,0.041042,59.255
0.53038,1.4773,1,1.5582,0.042728,60.617
0.54167,1.4875,1,1.5925,0.044459,61.983
0.55295,1.4977,1,1.6269,0.046208,63.353
0.56424,1.5078,1,1.6613,0.048001,64.728
0.57552,1.518,1,1.6958,0.049808,66.108
0.58681,1.5281,1,1.7304,0.051659,67.492
0.59809,1.5383,1,1.7651,0.053528,68.88
0.60938,1.5484,1,1.7999,0.05544,70.274
0.62066,1.5586,1,1.8348,0.057367,71.672
0.63194,1.5688,1,1.8697,0.059336,73.075
0.64323,1.5789,1,1.9048,0.061323,74.482
0.65451,1.5891,1,1.94,0.063352,75.895
0.6658,1.5992,1,1.9752,0.065395,77.312
0.67708,1.6094,1,2.0105,0.06748,78.735
0.68837,1.6195,1,2.046,0.069582,80.161
0.69965,1.6297,1,2.0815,0.071725,81.592
0.71094,1.6398,1,2.1171,0.073883,83.028
0.72222,1.65,1,2.1527,0.076081,84.468
