0,1,1,-2.8339e-07,-3.6899e-06,-0.00014142
356.25,1.0356,1,3.1741e-20,-1.7595e-05,0.25768
712.5,1.0713,1,1.7268e-38,-5.8656e-06,0.5172
1068.8,1.1069,1,7.0509e-57,-1.7595e-05,0.77729
1425,1.1425,1,2.5609e-75,-7.4291e-06,1.0401
1781.3,1.1781,1,8.7253e-94,-1.7595e-05,1.3045
2137.5,1.2138,1,2.8555e-112,-5.8656e-06,1.5725
2493.8,1.2494,1,9.0902e-131,-1.7595e-05,1.8428
2850,1.285,1,2.836e-149,-7.3795e-06,2.1173
3206.3,1.3206,1,8.7135e-168,-1.7595e-05,2.395
3562.5,1.3562,1,2.6451e-186,-5.8656e-06,2.6774
3918.8,1.3919,1,7.9522e-205,-1.7595e-05,2.9634
4275,1.4275,1,2.3717e-223,-7.4291e-06,3.2548
4631.3,1.4631,1,7.0267e-242,-1.7595e-05,3.5502
4987.5,1.4988,1,2.07e-260,-5.8656e-06,3.8514
5343.8,1.5344,1,6.0685e-279,-1.7595e-05,4.1569
5700,1.57,1,1.7716e-297,-7.3799e-06,4.4686
6056.3,1.6056,1,5.1526e-316,-1.7595e-05,4.7852
6412.5,1.6413,1,0,-5.8656e-06,5.1082
6768.8,1.6769,1,0,-1.7595e-05,5.4364
7125,1.7125,1,0,-7.4291e-06,5.7713
7481.3,1.7481,1,0,-1.7595e-05,6.1118
7837.5,1.7837,1,0,-5.8656e-06,6.4594
8193.8,1.8194,1,0,-1.7595e-05,6.8127
8550,1.855,1,0,-7.3795e-06,7.1734
8906.3,1.8906,1,0,-1.7595e-05,7.5402
9262.5,1.9263,1,0,-5.8656e-06,7.9147
9618.8,1.9619,1,0,-1.7595e-05,8.2955
9975,1.9975,1,0,-7.4291e-06,8.6843
10331,2.0331,1,0,-1.7595e-05,9.0797
10688,2.0688,1,0,-5.8656e-06,9.4836
11044,2.1044,1,0,-1.7595e-05,9.8942
11400,2.14,1,0,-7.3799e-06,10.314
11756,2.1756,1,0,-1.7595e-05,10.74
12113,2.2113,1,0,-5.8656e-06,11.176
12469,2.2469,1,0,-1.7595e-05,11.619
12825,2.2825,1,0,-7.4291e-06,12.071
13181,2.3181,1,0,-1.7595e-05,12.531
13538,2.3537,1,0,-5.8656e-06,13.001
