0,1,1,-9.9256e-09,-1.5706e-11,-3.9833e-07
0.043294,1.0013,1,0.0042359,6.7026e-06,0.16032
0.086589,1.0026,1,0.0084279,4.5256e-05,0.32021
0.12988,1.0039,1,0.012577,9.4037e-05,0.47892
0.17318,1.0052,1,0.016682,0.00017415,0.63722
0.21647,1.0065,1,0.020745,0.00026686,0.79444
0.25977,1.0078,1,0.024765,0.00039036,0.95125
0.30306,1.0091,1,0.028744,0.00052314,1.1069
0.34635,1.0104,1,0.03268,0.00068622,1.2621
0.38965,1.0117,1,0.036576,0.00086087,1.4163
0.43294,1.013,1,0.04043,0.0010653,1.5701
0.47624,1.0143,1,0.044243,0.0012781,1.7227
0.51953,1.0156,1,0.048016,0.0015202,1.875
0.56283,1.0169,1,0.05175,0.001773,2.0262
0.60612,1.0182,1,0.055443,0.0020546,2.177
0.64941,1.0195,1,0.059097,0.0023438,2.3266
0.69271,1.0208,1,0.062712,0.0026612,2.4759
0.736,1.0221,1,0.066288,0.0029885,2.6242
0.7793,1.0234,1,0.069826,0.0033435,2.7721
0.82259,1.0247,1,0.073326,0.0037053,2.9189
0.86589,1.026,1,0.076787,0.0040944,3.0653
0.90918,1.0273,1,0.080212,0.0044925,3.2106
0.95247,1.0286,1,0.083599,0.0049176,3.3557
0.99577,1.0299,1,0.086949,0.0053485,3.4996
1.0391,1.0312,1,0.090263,0.0058059,3.6431
1.0824,1.0325,1,0.09354,0.0062714,3.7857
1.1257,1.0338,1,0.096782,0.0067629,3.9279
1.1689,1.0351,1,0.099987,0.0072596,4.069
1.2122,1.0364,1,0.10316,0.0077817,4.2098
1.2555,1.0377,1,0.10629,0.0083114,4.3496
1.2988,1.039,1,0.10939,0.0088662,4.489
1.3421,1.0403,1,0.11246,0.0094253,4.6274
1.3854,1.0416,1,0.11549,0.010009,4.7654
1.4287,1.0429,1,0.11849,0.0106,4.9025
1.472,1.0442,1,0.12145,0.011214,5.0392
1.5153,1.0455,1,0.12438,0.011833,5.1749
1.5586,1.0468,1,0.12728,0.012475,5.3102
1.6019,1.0481,1,0.13014,0.013123,5.4446
1.6452,1.0494,1,0.13298,0.013795,5.5787
1.6885,1.0507,1,0.13578,0.01447,5.7117
1.7318,1.052,1,0.13854,0.015167,5.8444
1.7751,1.0533,1,0.14128,0.01587,5.9761
1.8184,1.0546,1,0.14398,0.016596,6.1076
1.8617,1.0558,1,0.14666,0.017324,6.238
1.9049,1.0571,1,0.1493,0.018074,6.3681
1.9482,1.0584,1,0.15191,0.018829,6.4973
1.9915,1.0597,1,0.15449,0.019606,6.6262
2.0348,1.061,1,0.15704,0.020384,6.754
2.0781,1.0623,1,0.15956,0.021184,6.8816
