0.00000000e+00	1.00000000e+00	9.93308709e-01	-5.62301686e-03	5.62169672e-03	7.67405651e-10	
9.09918107e-04	1.00090992e+00	9.93311010e-01	-5.62303015e-03	5.61976346e-03	2.81608352e-03	
1.81983621e-03	1.00181984e+00	9.93308387e-01	-5.62301207e-03	5.62196749e-03	5.63237737e-03	
2.72975432e-03	1.00272975e+00	9.93310689e-01	-5.62302253e-03	5.62003326e-03	8.44887909e-03	
3.63967243e-03	1.00363967e+00	9.93308714e-01	-5.62300556e-03	5.62169249e-03	1.12656049e-02	
4.54959054e-03	1.00454959e+00	9.93311017e-01	-5.62301320e-03	5.61975733e-03	1.40825479e-02	
5.45950864e-03	1.00545951e+00	9.93308397e-01	-5.62298949e-03	5.62195907e-03	1.68997238e-02	
6.36942675e-03	1.00636943e+00	9.93310701e-01	-5.62299433e-03	5.62002288e-03	1.97171320e-02	
7.27934486e-03	1.00727934e+00	9.93308709e-01	-5.62297163e-03	5.62169703e-03	2.25347954e-02	
8.18926297e-03	1.00818926e+00	9.93311012e-01	-5.62297367e-03	5.61976171e-03	2.53527113e-02	
9.09918107e-03	1.00909918e+00	9.93308389e-01	-5.62294436e-03	5.62196542e-03	2.81708952e-02	
1.00090992e-02	1.01000910e+00	9.93310688e-01	-5.62294361e-03	5.62003412e-03	3.09893406e-02	
1.09190173e-02	1.01091902e+00	9.93308706e-01	-5.62291543e-03	5.62169954e-03	3.38080645e-02	
1.18289354e-02	1.01182894e+00	9.93310999e-01	-5.62291189e-03	5.61977302e-03	3.66270634e-02	
1.27388535e-02	1.01273885e+00	9.93308366e-01	-5.62287701e-03	5.62198480e-03	3.94463566e-02	
1.36487716e-02	1.01364877e+00	9.93310658e-01	-5.62287071e-03	5.62005933e-03	4.22659414e-02	
1.45586897e-02	1.01455869e+00	9.93307093e-01	-5.62282742e-03	5.62305476e-03	4.50858332e-02	
1.54686078e-02	1.01546861e+00	9.93310954e-01	-5.62282793e-03	5.61981107e-03	4.79060123e-02	
1.63785259e-02	1.01637853e+00	9.93308330e-01	-5.62278763e-03	5.62201502e-03	5.07265093e-02	
1.72884440e-02	1.01728844e+00	9.93310632e-01	-5.62277594e-03	5.62008115e-03	5.35473197e-02	
1.81983621e-02	1.01819836e+00	9.93308656e-01	-5.62273686e-03	5.62174140e-03	5.63684611e-02	
1.91082803e-02	1.01910828e+00	9.93310958e-01	-5.62272247e-03	5.61980741e-03	5.91899305e-02	
2.00181984e-02	1.02001820e+00	9.93308336e-01	-5.62267676e-03	5.62201053e-03	6.20117439e-02	
2.09281165e-02	1.02092812e+00	9.93310638e-01	-5.62265968e-03	5.62007601e-03	6.48338967e-02	
2.18380346e-02	1.02183803e+00	9.93308643e-01	-5.62261511e-03	5.62175196e-03	6.76564063e-02	
2.27479527e-02	1.02274795e+00	9.93310946e-01	-5.62259535e-03	5.61981768e-03	7.04792694e-02	
2.36578708e-02	1.02365787e+00	9.93308324e-01	-5.62254430e-03	5.62202067e-03	7.33025020e-02	
2.45677889e-02	1.02456779e+00	9.93310626e-01	-5.62252187e-03	5.62008611e-03	7.61260994e-02	
2.54777070e-02	1.02547771e+00	9.93308651e-01	-5.62247210e-03	5.62174587e-03	7.89500793e-02	
2.63876251e-02	1.02638763e+00	9.93310953e-01	-5.62244703e-03	5.61981152e-03	8.17744385e-02	
2.72975432e-02	1.02729754e+00	9.93308331e-01	-5.62239068e-03	5.62201431e-03	8.45991934e-02	
2.82074613e-02	1.02820746e+00	9.93310634e-01	-5.62236298e-03	5.62007943e-03	8.74243394e-02	
2.91173794e-02	1.02911738e+00	9.93307080e-01	-5.62229833e-03	5.62306521e-03	9.02498940e-02	
3.00272975e-02	1.03002730e+00	9.93310942e-01	-5.62227749e-03	5.61982114e-03	9.30758555e-02	
3.09372157e-02	1.03093722e+00	9.93308318e-01	-5.62221589e-03	5.62202502e-03	9.59022380e-02	
3.18471338e-02	1.03184713e+00	9.93310620e-01	-5.62218296e-03	5.62009138e-03	9.87290369e-02	
3.27570519e-02	1.03275705e+00	9.93308643e-01	-5.62212269e-03	5.62175216e-03	1.01556269e-01	
3.36669700e-02	1.03366697e+00	9.93310944e-01	-5.62208716e-03	5.61981898e-03	1.04383932e-01	
3.45768881e-02	1.03457689e+00	9.93308321e-01	-5.62202038e-03	5.62202316e-03	1.07212040e-01	
3.54868062e-02	1.03548681e+00	9.93310622e-01	-5.62198227e-03	5.62008986e-03	1.10040590e-01	
3.63967243e-02	1.03639672e+00	9.93308625e-01	-5.62191673e-03	5.62176716e-03	1.12869598e-01	
3.73066424e-02	1.03730664e+00	9.93310926e-01	-5.62187605e-03	5.61983427e-03	1.15699061e-01	
3.82165605e-02	1.03821656e+00	9.93308302e-01	-5.62180414e-03	5.62203865e-03	1.18528995e-01	
3.91264786e-02	1.03912648e+00	9.93310603e-01	-5.62176091e-03	5.62010543e-03	1.21359395e-01	
4.00363967e-02	1.04003640e+00	9.93308626e-01	-5.62169038e-03	5.62176651e-03	1.24190279e-01	
4.09463148e-02	1.04094631e+00	9.93310927e-01	-5.62164461e-03	5.61983344e-03	1.27021643e-01	
4.18562329e-02	1.04185623e+00	9.93308303e-01	-5.62156762e-03	5.62203756e-03	1.29853502e-01	
4.27661510e-02	1.04276615e+00	9.93310605e-01	-5.62151933e-03	5.62010401e-03	1.32685852e-01	
4.36760692e-02	1.04367607e+00	9.93307049e-01	-5.62143415e-03	5.62309115e-03	1.35518709e-01	
4.45859873e-02	1.04458599e+00	9.93310912e-01	-5.62139284e-03	5.61984633e-03	1.38352069e-01	
4.54959054e-02	1.04549591e+00	9.93308289e-01	-5.62131084e-03	5.62204936e-03	1.41185949e-01	
4.64058235e-02	1.04640582e+00	9.93310592e-01	-5.62125754e-03	5.62011470e-03	1.44020344e-01	
4.73157416e-02	1.04731574e+00	9.93308617e-01	-5.62117698e-03	5.62177428e-03	1.46855270e-01	
4.82256597e-02	1.04822566e+00	9.93310920e-01	-5.62112120e-03	5.61983964e-03	1.49690725e-01	
4.91355778e-02	1.04913558e+00	9.93308298e-01	-5.62103423e-03	5.62204213e-03	1.52526724e-01	
5.00454959e-02	1.05004550e+00	9.93310601e-01	-5.62097598e-03	5.62010689e-03	1.55363262e-01	
5.09554140e-02	1.05095541e+00	9.93308608e-01	-5.62089035e-03	5.62178204e-03	1.58200355e-01	
5.18653321e-02	1.05186533e+00	9.93310911e-01	-5.62082965e-03	5.61984682e-03	1.61038001e-01	
5.27752502e-02	1.05277525e+00	9.93308290e-01	-5.62073776e-03	5.62204880e-03	1.63876214e-01	
5.36851683e-02	1.05368517e+00	9.93310594e-01	-5.62067461e-03	5.62011313e-03	1.66714991e-01	
5.45950864e-02	1.05459509e+00	9.93308620e-01	-5.62058421e-03	5.62177178e-03	1.69554346e-01	
5.55050045e-02	1.05550500e+00	9.93310923e-01	-5.62051863e-03	5.61983634e-03	1.72394277e-01	
5.64149227e-02	1.05641492e+00	9.93308303e-01	-5.62042187e-03	5.62203815e-03	1.75234799e-01	
5.73248408e-02	1.05732484e+00	9.93310607e-01	-5.62035387e-03	5.62010237e-03	1.78075908e-01	
5.82347589e-02	1.05823476e+00	9.93307054e-01	-5.62024903e-03	5.62308737e-03	1.80917620e-01	
5.91446770e-02	1.05914468e+00	9.93310917e-01	-5.62018811e-03	5.61984162e-03	1.83759933e-01	
6.00545951e-02	1.06005460e+00	9.93308296e-01	-5.62008654e-03	5.62204382e-03	1.86602861e-01	
6.09645132e-02	1.06096451e+00	9.93310600e-01	-5.62001373e-03	5.62010844e-03	1.89446400e-01	
6.18744313e-02	1.06187443e+00	9.93308625e-01	-5.61991371e-03	5.62176744e-03	1.92290564e-01	
6.27843494e-02	1.06278435e+00	9.93310928e-01	-5.61983852e-03	5.61983240e-03	1.95135352e-01	
6.36942675e-02	1.06369427e+00	9.93308307e-01	-5.61973218e-03	5.62203466e-03	1.97980777e-01	
6.46041856e-02	1.06460419e+00	9.93310610e-01	-5.61965463e-03	5.62009937e-03	2.00826836e-01	
6.55141037e-02	1.06551410e+00	9.93308616e-01	-5.61954975e-03	5.62177461e-03	2.03673544e-01	
6.64240218e-02	1.06642402e+00	9.93310920e-01	-5.61946983e-03	5.61983960e-03	2.06520898e-01	
6.73339399e-02	1.06733394e+00	9.93308298e-01	-5.61935879e-03	5.62204182e-03	2.09368914e-01	
6.82438581e-02	1.06824386e+00	9.93310602e-01	-5.61927653e-03	5.62010642e-03	2.12217586e-01	
6.91537762e-02	1.06915378e+00	9.93308627e-01	-5.61916709e-03	5.62176531e-03	2.15066930e-01	
7.00636943e-02	1.07006369e+00	9.93310931e-01	-5.61908250e-03	5.61983004e-03	2.17916944e-01	
7.09736124e-02	1.07097361e+00	9.93308310e-01	-5.61896679e-03	5.62203196e-03	2.20767642e-01	
7.18835305e-02	1.07188353e+00	9.93310614e-01	-5.61887989e-03	5.62009621e-03	2.23619019e-01	
7.27934486e-02	1.07279345e+00	9.93307061e-01	-5.61875620e-03	5.62308116e-03	2.26471092e-01	
7.37033667e-02	1.07370337e+00	9.93310926e-01	-5.61867649e-03	5.61983435e-03	2.29323855e-01	
7.46132848e-02	1.07461328e+00	9.93308306e-01	-5.61855618e-03	5.62203538e-03	2.32177325e-01	
7.55232029e-02	1.07552320e+00	9.93310611e-01	-5.61846468e-03	5.62009875e-03	2.35031496e-01	
7.64331210e-02	1.07643312e+00	9.93308638e-01	-5.61834602e-03	5.62175638e-03	2.37886385e-01	
7.73430391e-02	1.07734304e+00	9.93310943e-01	-5.61825224e-03	5.61981984e-03	2.40741989e-01	
7.82529572e-02	1.07825296e+00	9.93308324e-01	-5.61812737e-03	5.62202045e-03	2.43598322e-01	
7.91628753e-02	1.07916288e+00	9.93310629e-01	-5.61803132e-03	5.62008339e-03	2.46455378e-01	
8.00727934e-02	1.08007279e+00	9.93308638e-01	-5.61790801e-03	5.62175672e-03	2.49313175e-01	
8.09827116e-02	1.08098271e+00	9.93310943e-01	-5.61780970e-03	5.61981972e-03	2.52171709e-01	
8.18926297e-02	1.08189263e+00	9.93308324e-01	-5.61768032e-03	5.62201989e-03	2.55030993e-01	
8.28025478e-02	1.08280255e+00	9.93310631e-01	-5.61757978e-03	5.62008241e-03	2.57891024e-01	
8.37124659e-02	1.08371247e+00	9.93308659e-01	-5.61745209e-03	5.62173920e-03	2.60751816e-01	
8.46223840e-02	1.08462238e+00	9.93310964e-01	-5.61734931e-03	5.61980187e-03	2.63613367e-01	
8.55323021e-02	1.08553230e+00	9.93308346e-01	-5.61721547e-03	5.62200171e-03	2.66475691e-01	
8.64422202e-02	1.08644222e+00	9.93310653e-01	-5.61711047e-03	5.62006393e-03	2.69338784e-01	
8.73521383e-02	1.08735214e+00	9.93307102e-01	-5.61696875e-03	5.62304682e-03	2.72202660e-01	
8.82620564e-02	1.08826206e+00	9.93310968e-01	-5.61687103e-03	5.61979882e-03	2.75067318e-01	
8.91719745e-02	1.08917197e+00	9.93308350e-01	-5.61673277e-03	5.62199863e-03	2.77932771e-01	
9.00818926e-02	1.09008189e+00	9.93310656e-01	-5.61662337e-03	5.62006082e-03	2.80799013e-01	
9.09918107e-02	1.09099181e+00	9.93308685e-01	-5.61648685e-03	5.62171727e-03	2.83666062e-01	
9.19017288e-02	1.09190173e+00	9.93310991e-01	-5.61637527e-03	5.61977961e-03	2.86533913e-01	
9.28116470e-02	1.09281165e+00	9.93308373e-01	-5.61623264e-03	5.62197911e-03	2.89402581e-01	
9.37215651e-02	1.09372157e+00	9.93310680e-01	-5.61611888e-03	5.62004102e-03	2.92272061e-01	
9.46314832e-02	1.09463148e+00	9.93308689e-01	-5.61597791e-03	5.62171332e-03	2.95142368e-01	
9.55414013e-02	1.09554140e+00	9.93310996e-01	-5.61586199e-03	5.61977535e-03	2.98013499e-01	
9.64513194e-02	1.09645132e+00	9.93308378e-01	-5.61571504e-03	5.62197450e-03	3.00885468e-01	
9.73612375e-02	1.09736124e+00	9.93310686e-01	-5.61559698e-03	5.62003603e-03	3.03758271e-01	
9.82711556e-02	1.09827116e+00	9.93308715e-01	-5.61545182e-03	5.62169177e-03	3.06631924e-01	
9.91810737e-02	1.09918107e+00	9.93311022e-01	-5.61533162e-03	5.61975340e-03	3.09506422e-01	
1.00090992e-01	1.10009099e+00	9.93308405e-01	-5.61518040e-03	5.62195212e-03	3.12381780e-01	
1.01000910e-01	1.10100091e+00	9.93310713e-01	-5.61505807e-03	5.62001324e-03	3.15257993e-01	
1.01910828e-01	1.10191083e+00	9.93307164e-01	-5.61489906e-03	5.62299497e-03	3.18135076e-01	
1.02820746e-01	1.10282075e+00	9.93311032e-01	-5.61478411e-03	5.61974525e-03	3.21013026e-01	
1.03730664e-01	1.10373066e+00	9.93308416e-01	-5.61462867e-03	5.62194329e-03	3.23891856e-01	
1.04640582e-01	1.10464058e+00	9.93310724e-01	-5.61450213e-03	5.62000372e-03	3.26771563e-01	
1.05550500e-01	1.10555050e+00	9.93308755e-01	-5.61434853e-03	5.62165835e-03	3.29652161e-01	
1.06460419e-01	1.10646042e+00	9.93311063e-01	-5.61421990e-03	5.61971888e-03	3.32533648e-01	
1.07370337e-01	1.10737034e+00	9.93308448e-01	-5.61406027e-03	5.62191648e-03	3.35416036e-01	
1.08280255e-01	1.10828025e+00	9.93310757e-01	-5.61392956e-03	5.61997647e-03	3.38299321e-01	
1.09190173e-01	1.10919017e+00	9.93308769e-01	-5.61377168e-03	5.62164679e-03	3.41183519e-01	
1.10100091e-01	1.11010009e+00	9.93311078e-01	-5.61363891e-03	5.61970684e-03	3.44068626e-01	
1.11010009e-01	1.11101001e+00	9.93308462e-01	-5.61347515e-03	5.62190394e-03	3.46954655e-01	
1.11919927e-01	1.11191993e+00	9.93310772e-01	-5.61334032e-03	5.61996344e-03	3.49841603e-01	
1.12829845e-01	1.11282985e+00	9.93308804e-01	-5.61317844e-03	5.62161710e-03	3.52729483e-01	
1.13739763e-01	1.11373976e+00	9.93311113e-01	-5.61304157e-03	5.61967668e-03	3.55618292e-01	
1.14649682e-01	1.11464968e+00	9.93308499e-01	-5.61287372e-03	5.62187328e-03	3.58508045e-01	
1.15559600e-01	1.11555960e+00	9.93310809e-01	-5.61273481e-03	5.61993230e-03	3.61398737e-01	
1.16469518e-01	1.11646952e+00	9.93307263e-01	-5.61255927e-03	5.62291183e-03	3.64290382e-01	
1.17379436e-01	1.11737944e+00	9.93311133e-01	-5.61242783e-03	5.61966043e-03	3.67182977e-01	
1.18289354e-01	1.11828935e+00	9.93308519e-01	-5.61225593e-03	5.62185666e-03	3.70076537e-01	
1.19199272e-01	1.11919927e+00	9.93310829e-01	-5.61211299e-03	5.61991533e-03	3.72971056e-01	
1.20109190e-01	1.12010919e+00	9.93308862e-01	-5.61194303e-03	5.62156812e-03	3.75866549e-01	
1.21019108e-01	1.12101911e+00	9.93311173e-01	-5.61179808e-03	5.61962687e-03	3.78763012e-01	
1.21929026e-01	1.12192903e+00	9.93308559e-01	-5.61162219e-03	5.62182262e-03	3.81660460e-01	
1.22838944e-01	1.12283894e+00	9.93310870e-01	-5.61147526e-03	5.61988086e-03	3.84558888e-01	
1.23748863e-01	1.12374886e+00	9.93308884e-01	-5.61130120e-03	5.62154937e-03	3.87458310e-01	
1.24658781e-01	1.12465878e+00	9.93311196e-01	-5.61115229e-03	5.61960770e-03	3.90358724e-01	
1.25568699e-01	1.12556870e+00	9.93308583e-01	-5.61097244e-03	5.62180303e-03	3.93260142e-01	
1.26478617e-01	1.12647862e+00	9.93310894e-01	-5.61082157e-03	5.61986086e-03	3.96162561e-01	
1.27388535e-01	1.12738854e+00	9.93308928e-01	-5.61064369e-03	5.62151280e-03	3.99065995e-01	
1.28298453e-01	1.12829845e+00	9.93311240e-01	-5.61049086e-03	5.61957074e-03	4.01970440e-01	
1.29208371e-01	1.12920837e+00	9.93308627e-01	-5.61030709e-03	5.62176566e-03	4.04875911e-01	
1.30118289e-01	1.13011829e+00	9.93310939e-01	-5.61015232e-03	5.61982312e-03	4.07782402e-01	
1.31028207e-01	1.13102821e+00	9.93307395e-01	-5.60996094e-03	5.62280102e-03	4.10689928e-01	
1.31938126e-01	1.13193813e+00	9.93311267e-01	-5.60981372e-03	5.61954784e-03	4.13598486e-01	
1.32848044e-01	1.13284804e+00	9.93308655e-01	-5.60962609e-03	5.62174222e-03	4.16508089e-01	
1.33757962e-01	1.13375796e+00	9.93310968e-01	-5.60946745e-03	5.61979916e-03	4.19418733e-01	
1.34667880e-01	1.13466788e+00	9.93309003e-01	-5.60928184e-03	5.62145015e-03	4.22330432e-01	
1.35577798e-01	1.13557780e+00	9.93311315e-01	-5.60912129e-03	5.61950717e-03	4.25243183e-01	
1.36487716e-01	1.13648772e+00	9.93308704e-01	-5.60892983e-03	5.62170111e-03	4.28156999e-01	
1.37397634e-01	1.13739763e+00	9.93311017e-01	-5.60876738e-03	5.61975760e-03	4.31071875e-01	
1.38307552e-01	1.13830755e+00	9.93309033e-01	-5.60857784e-03	5.62142427e-03	4.33987826e-01	
1.39217470e-01	1.13921747e+00	9.93311347e-01	-5.60841350e-03	5.61948081e-03	4.36904849e-01	
1.40127389e-01	1.14012739e+00	9.93308736e-01	-5.60821826e-03	5.62167422e-03	4.39822956e-01	
1.41037307e-01	1.14103731e+00	9.93311050e-01	-5.60805203e-03	5.61973019e-03	4.42742143e-01	
1.41947225e-01	1.14194722e+00	9.93309086e-01	-5.60785885e-03	5.62138015e-03	4.45662424e-01	
1.42857143e-01	1.14285714e+00	9.93311400e-01	-5.60769075e-03	5.61943615e-03	4.48583797e-01	
1.43767061e-01	1.14376706e+00	9.93308790e-01	-5.60749177e-03	5.62162897e-03	4.51506274e-01	
1.44676979e-01	1.14467698e+00	9.93311104e-01	-5.60732182e-03	5.61968438e-03	4.54429850e-01	
1.45586897e-01	1.14558690e+00	9.93307562e-01	-5.60711531e-03	5.62266004e-03	4.57354540e-01	
1.46496815e-01	1.14649682e+00	9.93311437e-01	-5.60695299e-03	5.61940488e-03	4.60280341e-01	
1.47406733e-01	1.14740673e+00	9.93308828e-01	-5.60675031e-03	5.62159709e-03	4.63207266e-01	
1.48316652e-01	1.14831665e+00	9.93311143e-01	-5.60657667e-03	5.61965188e-03	4.66135309e-01	
1.49226570e-01	1.14922657e+00	9.93309181e-01	-5.60637609e-03	5.62130059e-03	4.69064487e-01	
1.50136488e-01	1.15013649e+00	9.93311496e-01	-5.60620061e-03	5.61935539e-03	4.71994794e-01	
1.51046406e-01	1.15104641e+00	9.93308887e-01	-5.60599427e-03	5.62154695e-03	4.74926244e-01	
1.51956324e-01	1.15195632e+00	9.93311203e-01	-5.60581698e-03	5.61960116e-03	4.77858833e-01	
1.52866242e-01	1.15286624e+00	9.93309222e-01	-5.60561264e-03	5.62126542e-03	4.80792575e-01	
1.53776160e-01	1.15377616e+00	9.93311538e-01	-5.60543354e-03	5.61931965e-03	4.83727467e-01	
1.54686078e-01	1.15468608e+00	9.93308931e-01	-5.60522358e-03	5.62151062e-03	4.86663521e-01	
1.55595996e-01	1.15559600e+00	9.93311247e-01	-5.60504268e-03	5.61956428e-03	4.89600733e-01	
1.56505914e-01	1.15650591e+00	9.93309286e-01	-5.60483486e-03	5.62121182e-03	4.92539118e-01	
